iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2/28/2022,8902942,3579,7834.857,128038,7,24.571,195624.667,78.641,172.156,2813.384,0.154,0.54,0.55,1136,24.961,,,,,,,34603380,21692,764.263,0.479,33292,0.735,0.089,11.2,tests performed,94407846,40837859,33758407,17219742,45404,135982,207.44,89.73,74.18,37.84,2988,14888,0.033,26.59,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/1/2022,8905960,3018,6008.857,128043,5,18.571,195690.982,66.315,132.033,2813.493,0.11,0.408,0.56,1136,24.961,,,,,,,34624709,21329,764.734,0.471,29669,0.655,0.086,11.6,tests performed,94452119,40841875,33767462,17250139,44273,112864,207.54,89.74,74.2,37.9,2480,11838,0.026,26.58,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/2/2022,8914662,8702,5738.857,128072,29,18,195882.191,191.209,126.1,2814.131,0.637,0.396,0.6,1101,24.192,,,,,,,34669933,45224,765.733,0.999,29911,0.661,0.08,12.5,tests performed,94587623,40855347,33795140,17342583,135504,102407,207.84,89.77,74.26,38.11,2250,10251,0.023,22.87,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/3/2022,8923040,8378,5614.714,128095,23,17.571,196066.282,184.09,123.372,2814.636,0.505,0.386,0.64,1076,23.643,,,,,,,34714053,44120,766.708,0.974,30521,0.674,0.075,13.3,tests performed,94716519,40867480,33821589,17431161,128896,95971,208.12,89.8,74.32,38.3,2109,9219,0.02,22.85,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/4/2022,8930656,7616,5490.857,128117,22,17.286,196233.628,167.347,120.651,2815.119,0.483,0.38,0.66,1035,22.742,,,,,,,34758767,44714,767.695,0.988,31148,0.688,0.071,14.1,tests performed,94843034,40879790,33848430,17516882,126515,84180,208.4,89.83,74.38,38.49,1850,7779,0.017,22.84,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/5/2022,8933831,3175,5410.429,128136,19,18.143,196303.393,69.764,118.884,2815.537,0.417,0.399,0.68,1009,22.171,,,,,,,34786086,27319,768.299,0.603,31674,0.7,0.067,14.9,tests performed,94902051,40883782,33858870,17560786,59017,82155,208.53,89.83,74.4,38.59,1805,7482,0.016,22.83,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/6/2022,8935976,2145,5230.429,128144,8,16.143,196350.525,47.132,114.928,2815.713,0.176,0.355,0.69,1007,22.127,,,,,,,34804356,18270,768.702,0.404,31810,0.703,0.065,15.4,tests performed,94957242,40885674,33864327,17607864,55191,84971,208.65,89.84,74.41,38.69,1867,7391,0.016,22.83,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/7/2022,8942772,6796,5690,128163,19,17.857,196499.854,149.329,125.027,2816.13,0.417,0.392,0.71,966,21.226,,,,,,,34850195,45839,769.715,1.012,35259,0.779,0.062,16.1,tests performed,95110855,40896120,33887253,17725959,153613,100430,208.99,89.86,74.46,38.95,2207,8323,0.018,22.82,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/8/2022,8948253,5481,6041.857,128177,14,19.143,196620.288,120.434,132.758,2816.438,0.308,0.421,0.71,961,21.116,,,,,,,34890813,40618,770.612,0.897,38015,0.84,0.059,16.9,tests performed,95215934,40903308,33903748,17805566,105079,109116,209.22,89.88,74.5,39.12,2398,8776,0.019,22.81,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/9/2022,8954206,5953,5649.143,128187,10,16.429,196751.093,130.805,124.129,2816.658,0.22,0.361,0.71,916,20.127,,,,,,,34931201,40388,771.504,0.892,37324,0.824,0.055,18.2,tests performed,95336446,40910968,33921877,17899068,120512,106975,209.48,89.89,74.54,39.33,2351,7946,0.017,22.8,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/10/2022,8959941,5735,5271.571,128202,15,15.286,196877.109,126.015,115.832,2816.987,0.33,0.336,0.71,861,18.919,,,,,,,34967458,36257,772.304,0.801,36201,0.8,0.053,18.9,tests performed,95454069,40921998,33941020,17984802,117623,105364,209.74,89.92,74.58,39.52,2315,7788,0.017,22.79,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/11/2022,8964641,4700,4855,128208,6,13,196980.382,103.273,106.679,2817.119,0.132,0.286,0.71,759,16.678,,,,,,,35003044,35586,773.09,0.786,34897,0.771,0.051,19.6,tests performed,95582781,40931476,33962730,18080690,128712,105678,210.02,89.94,74.63,39.73,2322,7384,0.016,22.78,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/12/2022,8966645,2004,4687.714,128214,6,11.143,197024.416,44.034,103.003,2817.251,0.132,0.245,0.73,738,16.216,,,,,,,35025331,22287,773.583,0.492,34178,0.755,0.05,20,tests performed,95640610,40934786,33971301,18125708,57829,105508,210.15,89.95,74.65,39.83,2318,7286,0.016,22.77,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/13/2022,8967916,1271,4562.857,128215,1,10.143,197052.344,27.928,100.26,2817.273,0.022,0.223,0.76,737,16.194,,,,,,,35041752,16421,773.945,0.363,33914,0.749,0.049,20.4,tests performed,95669089,40936121,33974947,18148609,28479,101692,210.21,89.95,74.65,39.88,2234,7207,0.016,22.77,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/14/2022,8972996,5080,4317.714,128229,14,9.429,197163.967,111.623,94.873,2817.58,0.308,0.207,0.79,768,16.875,,,,,,,35084694,42942,774.894,0.948,33500,0.74,0.047,21.3,tests performed,95776604,40945041,33994427,18225932,107515,95107,210.45,89.97,74.7,40.05,2090,6989,0.015,22.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/15/2022,8977455,4459,4171.714,128236,7,8.429,197261.944,97.978,91.665,2817.734,0.154,0.185,0.82,761,16.721,,,,,,,35125845,41151,775.803,0.909,33576,0.742,0.046,21.7,tests performed,95904408,40953630,34014055,18323389,127804,98353,210.73,89.99,74.74,40.26,2161,7189,0.016,22.75,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/16/2022,8981703,4248,3928.143,128251,15,9.143,197355.286,93.341,86.313,2818.064,0.33,0.201,0.86,741,16.282,,,,,,,35166540,40695,776.701,0.899,33620,0.743,0.045,22.2,tests performed,96025627,40962088,34032860,18415556,121219,98454,211,90.01,74.78,40.46,2163,7303,0.016,22.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/17/2022,8986422,4719,3783,128259,8,8.143,197458.977,103.691,83.124,2818.24,0.176,0.179,0.9,707,15.535,,,,,,,35202042,35502,777.486,0.784,33512,0.74,0.043,23.3,tests performed,96143594,40970113,34052067,18504693,117967,98504,211.26,90.02,74.82,40.66,2164,6874,0.015,22.73,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/18/2022,8999437,13015,4970.857,128261,2,7.571,197744.956,285.979,109.225,2818.284,0.044,0.166,0.93,691,15.183,,,,,,,35232115,30073,778.15,0.664,32724,0.723,0.042,23.8,tests performed,96268810,40977272,34070442,18602939,125216,98004,211.53,90.04,74.86,40.88,2153,6542,0.014,22.72,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/19/2022,9000746,1309,4871.571,128263,2,7,197773.718,28.763,107.043,2818.328,0.044,0.154,0.87,699,15.359,,,,,,,35250605,18490,778.558,0.408,32182,0.711,0.042,23.8,tests performed,96336318,40980074,34078086,18658743,67508,99387,211.68,90.05,74.88,41,2184,6470,0.014,22.72,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/20/2022,9001945,1199,4861.286,128266,3,7.286,197800.064,26.346,106.817,2818.393,0.066,0.16,0.81,689,15.139,,,,,,,35263305,12700,778.839,0.28,31650,0.699,0.042,23.8,tests performed,96368252,40981060,34081208,18685947,31934,99880,211.75,90.05,74.89,41.06,2195,6420,0.014,22.72,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/21/2022,9005559,3614,4651.857,128275,9,6.571,197879.475,79.411,102.215,2818.591,0.198,0.144,0.75,678,14.898,,,,,,,35297205,33900,779.587,0.749,30359,0.671,0.041,24.4,tests performed,96486967,40987434,34096624,18780644,118715,101480,212.01,90.06,74.92,41.27,2230,6056,0.013,22.71,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/22/2022,9009295,3736,4548.571,128282,7,6.571,197961.566,82.091,99.946,2818.745,0.154,0.144,0.7,632,13.887,,,,,,,35328674,31469,780.282,0.695,28976,0.64,0.04,25,tests performed,96596446,40993833,34111542,18866861,109479,98863,212.25,90.08,74.95,41.46,2172,5743,0.013,19.92,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/23/2022,9012392,3097,4384.143,128290,8,5.571,198029.616,68.05,96.333,2818.921,0.176,0.122,0.66,659,14.48,,,,,,,35360222,31548,780.979,0.697,27669,0.611,0.039,25.6,tests performed,96714949,41000605,34126840,18960946,118503,98475,212.51,90.09,74.99,41.66,2164,5502,0.012,19.91,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/24/2022,9013474,1082,3864.571,128290,0,4.429,198053.391,23.775,84.916,2818.921,0,0.097,0.62,664,14.59,,,,,,,35374538,14316,781.295,0.316,24642,0.544,0.039,25.6,tests performed,96739564,41001680,34129730,18981030,24615,85139,212.57,90.09,74.99,41.71,1871,4510,0.01,19.91,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/25/2022,9016000,2526,2366.143,128296,6,5,198108.895,55.504,51.991,2819.053,0.132,0.11,0.61,607,13.338,,,,,,,35400127,25589,781.861,0.565,24002,0.53,0.039,25.6,tests performed,96852705,41007413,34143806,19072465,113141,83414,212.81,90.11,75.02,41.91,1833,4306,0.009,19.9,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/26/2022,9017206,1206,2351.429,128298,2,5,198135.395,26.499,51.668,2819.097,0.044,0.11,0.64,603,13.25,,,,,,,35415874,15747,782.208,0.348,23610,0.521,0.039,25.6,tests performed,96902521,41009542,34149254,19113593,49816,80886,212.92,90.11,75.04,42,1777,4210,0.009,19.9,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/27/2022,9017872,666,2275.286,128299,1,4.714,198150.029,14.634,49.995,2819.119,0.022,0.104,0.66,556,12.217,,,,,,,35427793,11919,782.472,0.263,23498,0.519,0.039,25.6,tests performed,96924616,41010327,34151430,19132085,22095,79481,212.97,90.11,75.04,42.04,1746,4181,0.009,19.9,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/28/2022,9020855,2983,2185.143,128308,9,4.714,198215.574,65.546,48.014,2819.316,0.198,0.104,0.68,550,12.085,,,,,,,35457639,29846,783.131,0.659,22919,0.506,0.04,25,tests performed,97033006,41016144,34164705,19218725,108390,78006,213.21,90.12,75.07,42.23,1714,4101,0.009,19.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/29/2022,9023448,2593,2021.857,128312,4,4.286,198272.55,56.976,44.426,2819.404,0.088,0.094,0.69,555,12.195,,,,,,,35485161,27522,783.739,0.608,22355,0.494,0.041,24.4,tests performed,97130550,41021573,34178066,19295730,97544,76301,213.43,90.14,75.1,42.4,1677,3963,0.009,19.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/30/2022,9026148,2700,1965.143,128317,5,3.857,198331.877,59.327,43.18,2819.514,0.11,0.085,0.69,541,11.887,,,,,,,35510887,25726,784.307,0.568,21524,0.475,0.042,23.8,tests performed,97225231,41026288,34189439,19372871,94681,72897,213.63,90.15,75.12,42.57,1602,3669,0.008,19.88,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,3/31/2022,9028521,2373,2149.571,128321,4,4.429,198384.019,52.142,47.233,2819.602,0.088,0.097,0.68,542,11.909,,,,,,,35532961,22074,784.794,0.488,22632,0.5,0.042,23.8,tests performed,97323894,41031467,34202488,19452008,98663,83476,213.85,90.16,75.15,42.74,1834,4255,0.009,19.87,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/1/2022,9029858,1337,1979.714,128326,5,4.286,198413.397,29.378,43.5,2819.712,0.11,0.094,0.67,487,10.701,,,,,,,35554076,21115,785.261,0.466,21993,0.486,0.042,23.8,tests performed,97413531,41036595,34215361,19522445,89637,80118,214.05,90.17,75.18,42.9,1760,4169,0.009,19.86,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/2/2022,9030410,552,1886.286,128328,2,4.286,198425.526,12.129,41.447,2819.756,0.044,0.094,0.66,487,10.701,,,,,,,35565525,11449,785.514,0.253,21379,0.472,0.041,24.4,tests performed,97438355,41037959,34218902,19541982,24824,76548,214.1,90.17,75.19,42.94,1682,4060,0.009,19.86,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/3/2022,9030866,456,1856.286,128330,2,4.429,198435.546,10.02,40.788,2819.8,0.044,0.097,0.67,487,10.701,,,,,,,35574735,9210,785.717,0.203,20992,0.464,0.041,24.4,tests performed,97453097,41038693,34221219,19553468,14742,75497,214.13,90.17,75.19,42.96,1659,4052,0.009,19.86,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/4/2022,9032955,2089,1728.571,128334,4,3.714,198481.448,45.902,37.982,2819.888,0.088,0.082,0.69,476,10.459,,,,,,,35598120,23385,786.233,0.516,20069,0.443,0.042,23.8,tests performed,97531147,41043156,34232057,19615119,78050,71163,214.31,90.18,75.22,43.1,1564,3859,0.008,19.86,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/5/2022,9034569,1614,1588.714,128337,3,3.571,198516.912,35.464,34.909,2819.954,0.066,0.078,0.7,468,10.283,,,,,,,35619976,21856,786.716,0.483,19259,0.425,0.041,24.4,tests performed,97607542,41047625,34243417,19674787,76395,68142,214.47,90.19,75.24,43.23,1497,3722,0.008,19.85,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/6/2022,9036372,1803,1460.571,128338,1,3,198556.53,39.617,32.093,2819.976,0.022,0.066,0.71,466,10.239,,,,,,,35641867,21891,787.2,0.483,18711,0.413,0.042,23.8,tests performed,97679272,41052102,34254398,19730194,71730,64863,214.63,90.2,75.27,43.35,1425,3688,0.008,19.84,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/7/2022,9038090,1718,1367,128338,0,2.429,198594.279,37.75,30.037,2819.976,0,0.053,0.71,428,9.404,,,,,,,35661092,19225,787.624,0.425,18304,0.404,0.042,23.8,tests performed,97746618,41055832,34263848,19783587,67346,60389,214.78,90.21,75.29,43.47,1327,3481,0.008,19.16,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/8/2022,9039608,1518,1392.857,128341,3,2.143,198627.634,33.355,30.605,2820.041,0.066,0.047,0.71,429,9.426,,,,,,,35678404,17312,788.007,0.382,17761,0.392,0.044,22.7,tests performed,97821414,41059654,34274037,19843867,74796,58269,214.94,90.22,75.31,43.6,1280,3294,0.007,19.15,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/9/2022,9040285,677,1410.714,128341,0,1.857,198642.51,14.876,30.998,2820.041,0,0.041,0.69,429,9.426,,,,,,,35689012,10608,788.241,0.234,17641,0.39,0.044,22.7,tests performed,97850946,41061135,34278336,19867269,29532,58942,215.01,90.22,75.32,43.65,1295,3311,0.007,19.15,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/10/2022,9040703,418,1405.286,128341,0,1.571,198651.695,9.185,30.878,2820.041,0,0.035,0.69,429,9.426,,,,,,,35697634,8622,788.431,0.19,17557,0.388,0.045,22.2,tests performed,97863669,41061740,34280335,19877219,12723,58653,215.04,90.23,75.32,43.68,1289,3292,0.007,19.15,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/11/2022,9042368,1665,1344.714,128343,2,1.286,198688.28,36.585,29.547,2820.085,0.044,0.028,0.69,421,9.251,,,,,,,35717514,19880,788.87,0.439,17056,0.377,0.047,21.3,tests performed,97931791,41064945,34288678,19933118,68122,57235,215.19,90.23,75.34,43.8,1258,3113,0.007,19.14,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/12/2022,9043937,1569,1338.286,128344,1,1,198722.756,34.476,29.406,2820.107,0.022,0.022,0.67,424,9.317,,,,,,,35734355,16841,789.242,0.372,16340,0.361,0.049,20.4,tests performed,98001768,41068574,34297525,19989859,69977,56318,215.34,90.24,75.36,43.92,1237,2993,0.007,19.14,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/13/2022,9045369,1432,1285.286,128344,0,0.857,198754.221,31.465,28.242,2820.107,0,0.019,0.63,412,9.053,,,,,,,35749167,14812,789.57,0.327,15329,0.339,0.051,19.6,tests performed,98077633,41072576,34307724,20050799,75865,56909,215.51,90.25,75.38,44.06,1250,2925,0.006,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/14/2022,9046297,928,1172.429,128344,0,0.857,198774.612,20.391,25.762,2820.107,0,0.019,0.56,412,9.053,,,,,,,35757803,8636,789.76,0.191,13816,0.305,0.053,18.9,tests performed,98100432,41073539,34310277,20069977,22799,50545,215.56,90.25,75.39,44.1,1111,2530,0.006,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/15/2022,9046728,431,1017.143,128344,0,0.429,198784.082,9.47,22.35,2820.107,0,0.009,0.48,412,9.053,,,,,,,35763905,6102,789.895,0.135,12214,0.27,0.054,18.5,tests performed,98112934,41074073,34311736,20080386,12502,41646,215.58,90.25,75.39,44.12,915,2060,0.005,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/16/2022,9047181,453,985.143,128344,0,0.429,198794.036,9.954,21.647,2820.107,0,0.009,0.4,412,9.053,,,,,,,35771694,7789,790.067,0.172,11812,0.261,0.056,17.9,tests performed,98136109,41074817,34313961,20100469,23175,40738,215.63,90.25,75.4,44.17,895,1955,0.004,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/17/2022,9047398,217,956.429,128344,0,0.429,198798.804,4.768,21.016,2820.107,0,0.009,0.32,412,9.053,,,,,,,35777828,6134,790.203,0.135,11456,0.253,0.057,17.5,tests performed,98143121,41075053,34314698,20106479,7012,39922,215.65,90.25,75.4,44.18,877,1902,0.004,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/18/2022,9060923,13525,2650.714,128344,0,0.143,199095.99,297.185,58.244,2820.107,0,0.003,0.23,,,,,,,,,35794381,16553,790.568,0.366,10981,0.243,0.06,16.7,tests performed,98235768,41078591,34323888,20185835,92647,43425,215.85,90.26,75.42,44.35,954,1949,0.004,19.13,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/19/2022,9060923,0,2426.571,128344,0,0,199095.99,0,53.319,2820.107,0,0,0.16,,,,,,,,,35809439,15058,790.901,0.333,10726,0.237,0.064,15.6,tests performed,98338075,41082076,34333225,20274873,102307,48044,216.08,90.27,75.44,44.55,1056,1929,0.004,19.12,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
ARG,South America,Argentina,4/20/2022,9060923,0,2222,128344,0,0,199095.99,0,48.824,2820.107,0,0,0.11,,,,,,,,,35824096,14657,791.224,0.324,10704,0.236,0.066,15.2,tests performed,98452992,41085519,34343311,20375719,114917,53623,216.33,90.28,75.46,44.77,1178,1849,0.004,19.12,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5,76.67,0.845,45510324,,,,
